item_id,qty,selling_price,order_id,product_id
4LBWT,7,3.02,QKMF9,NJCGM
4RMAZ,7,5.89,AEGDC,28PAO
TST0I,9,1.62,XAN4P,0O1IB
52B7A,1,3.76,UWCAU,O5OUG
Z1IKI,1,5.72,UWCAU,IXCU9
P3PZQ,3,1.82,UWCAU,115BX
0AQ1M,8,3.21,BRGVE,W5ZXA
Z74JX,8,18.28,I9CHG,T1P2J
CX4J9,8,7.1,LYPAH,05V84
58CR2,10,3.5,BMNPX,PNZ41
F2YOV,10,8.84,BMNPX,PL164
TDSZ7,6,9.81,7JUCX,ALCBL
Z9C3C,7,5.11,7JUCX,2MXVD
LF83K,8,1.4,DH9C6,3F223
H6BMK,8,1.05,JA7HF,Q6ZEO
12W6P,3,9.2,76ZHA,PL164
5259V,2,9.8,X6Z1V,PJZPV
LIQOO,7,6.42,JI1JG,NRL6E
2V4KQ,10,0.99,RXOFL,A8HUO
O9TCH,7,12.78,KE17B,X1MYK
JEG3S,6,5.9,KE17B,L9TI9
Z30RK,5,2.16,KE17B,SHF0A
X9LN7,2,5.2,6WAUZ,YNJAA
B743U,4,3.58,6WAUZ,Z0VW4
G7T3O,7,4.29,R56LU,ZQLZO
BVVOK,4,15.4,D4QA0,LOPO9
O8XW3,6,6.64,D4QA0,MX5D9
778V4,10,1.88,Y3VSZ,YNJAA
ZY474,3,35.93,J6U40,3QQEP
AW78A,7,4.51,RIF63,NJTOJ
7JTKH,4,7.03,RIF63,PKAJG
F4AIK,9,10.86,RIF63,I06B8
RK1F2,7,5.71,BXR3F,93NRR
CQ8HO,3,18.38,1JW36,8A94M
DVTTV,5,3.99,6BJE0,SQ41U
N4IAG,8,6.6,VFGDY,DEG4O
M6F3A,1,4.45,VFGDY,GS8WX
AHI2P,7,1.32,GDZAH,NL2ZK
TEL5L,2,1.6,GJTNO,GXQ8Q
15DR1,8,15.38,ASXVA,KLBI5
9L4FJ,8,16.75,ASXVA,WHN3J
NCC4D,2,2.58,ASXVA,705ZD
T6ARX,6,7.63,ASXVA,7S3OW
83GMD,7,5.32,J1OI2,QZPF5
6GWGP,3,6.64,Z47DW,K4J06
ADAGK,3,3.34,TNXKF,5920Z
AKUSA,10,16.5,2H6MZ,TSN5P
94W2V,3,20.95,D9F9Q,9SZWD
CWBNO,1,7.59,F92WG,3BPK2
J5HE8,10,8.37,F92WG,UG761
1IP45,5,3.75,LP2KU,WSJJC
SYMLY,6,5.01,F3XNB,ZHYQD
CVBMF,4,8.5,9HKIQ,2CVCH
94501,6,0.99,PTNZY,P7DNN
F07UQ,3,2.16,MTWDR,YIGNT
TG0UM,3,7.53,MTWDR,UDRJG
ODXJ0,4,25.38,MTWDR,8A94M
35E77,6,6.93,OGK9L,P97CG
HMO2W,1,1.52,OGK9L,JH08L
DYXV0,10,8.01,OGK9L,4P6ZD
CWX8T,4,2.11,6V73M,2SF9G
SI660,5,4.37,0J162,R8M1V
MN64C,5,3.46,8MJOR,LFLVR
HJF42,5,0.99,SIC59,XWXG8
RP7AK,2,3.29,VH0QK,GN11E
7V1ME,6,6.22,VH0QK,WHJNN
ORBDO,10,2.86,7PLV2,DWE7N
1TBAD,7,4.09,H0TAQ,U416B
A4RK4,10,2.04,H0TAQ,S1OKU
CTB4V,5,1.86,YZ1K6,TJHLQ
9OHO9,8,3.57,IBCRX,4P6ZD
BMM9I,3,4.15,08EPX,M54RL
KRN6P,2,11.23,RMT8O,KA53E
E3DC7,2,16.08,00VBN,BK2QT
7W8AG,7,4.4,MRZQ6,80C11
T9LIH,9,7.14,1PWKI,VMJYN
0X9ON,9,2.95,0H0ZV,TJHLQ
KGHAC,9,3.06,N59YR,N7KF3
33YJU,1,5.11,JE4UX,DANFI
FKVT4,9,23.11,O0ODT,U7N3T
65TWN,7,11.97,O0ODT,RFGWT
NT90M,3,4.53,1JKE3,G08JV
3AF64,6,3.73,59UL9,NRL6E
1DAI8,1,15.32,NKZYZ,84G67
BJH8Q,2,2.97,DS1IG,B4256
A3E98,5,25.77,DS1IG,37YQC
QLB64,5,2.8,DS1IG,7FVM5
CA1M8,6,0.99,DS1IG,86JQ7
ADFEP,8,9.23,W8RP0,R37PD
WLVIA,4,2.02,FLYSB,EVXJD
8J7I9,1,5.96,S3JS2,S86IH
MC78T,6,14.59,S5OPI,HVVHI
5IX1Z,6,5.53,WHB3G,X1MYK
VA2PC,9,2.19,WHB3G,EVNXI
W24V2,6,1.02,W24QI,9XE9C
NA5MU,2,7.3,W24QI,8DE6Y
S1GIC,2,3.01,W24QI,1Y87V
AWRA4,9,24.49,CD52L,LNLBU
LUQJB,2,4.83,19A8M,5I2NI
HO7AM,10,1.07,312A7,73MZ9
XVREB,4,8.63,KPGYX,0U8WK
ISO88,6,2.76,KPGYX,L4H3G
XII5A,8,5.48,KPGYX,UXXKY
4N0L2,2,1.83,KPGYX,QICOI
OFCMA,7,4.6,9I8O4,EVXJD
282QG,10,3.36,6AY91,1O9DX
GBR6L,8,6.46,6AY91,YDFT3
33VDZ,7,27.71,6AY91,KA8Q9
U59A0,5,2.33,6AY91,EEOQA
AAJK5,4,1.94,6AY91,FA0EW
SIUEE,4,5.13,LGELH,6J6E8
CZI8S,2,6.68,LGELH,SFD2A
GU73P,5,26.36,LGELH,LNLBU
8Y0GP,5,3.25,LGELH,LSX4P
NFCF4,2,5.83,E6XPE,L6E00
FPRD8,10,12.28,U6P94,04SGA
17LWI,10,13.32,U6P94,K7NR3
PUH1L,8,16.15,B8H3R,MB4PL
0PC6H,4,5.52,8V5YM,P97CG
NNDZM,6,7.12,8V5YM,1ZKKL
3Y84A,7,4.21,5NW1E,SSJWN
RSRM5,10,5.83,6NZBS,MDPPC
G473T,9,5.69,6NZBS,5KX5O
J6IQN,9,1.17,FTI3N,86JQ7
WTLWT,8,6.15,Q0OJG,T6KMJ
4B4RY,10,3.01,0BVDX,LG8EX
LPX4G,3,7.52,0BVDX,OE915
MJBBM,1,9.93,U9T6Q,WFT9G
6L8XL,1,6.85,U9T6Q,YDFT3
RKBIO,10,1.66,U9T6Q,56LQ1
580W3,5,6.84,FFNQY,1S7VD
VHWMV,3,3.97,6CKN9,3WJU2
XZCM0,5,3.49,6CKN9,OVMCR
QMKL6,1,6.53,6CKN9,NQBX0
BQ97A,8,5.97,LXPG1,YLKMA
8R67B,29,8.04,FSX1T,7GQ6D
8A9V5,7,7.63,NCK41,UBZYL
O8GNG,3,1.66,NCK41,035MH
QJHSP,3,4.1,NCK41,Y1UJJ
J0DL8,9,3.87,CQZ9W,QHH1G
NS25Y,1,4.24,CQZ9W,ZVH2Z
AVVPS,9,2.22,D53YA,L8BID
VWI1F,7,3.32,D53YA,BNGIK
11UQI,4,1.31,IGGKB,GPQU7
1S2A9,10,10.22,ZIB52,8UCWX
CWA6M,3,5.53,YY8A9,FC3F3
8IAGJ,4,2.52,YY97T,0HZF8
V9VA3,5,8.99,YY97T,OMD3C
29JYH,3,3.94,J5ZNC,H1ZUB
CD2L0,6,7.15,J5ZNC,H1ZUB
7T4PB,1,19.9,J5ZNC,OP2W7
3LCYM,8,0.99,69M9Z,3AHQX
2YIWV,2,1.66,XO6D6,YDQ0J
AO40L,8,8.49,RN7N8,ZKYBU
O4HJB,1,2.58,RN7N8,WEBBJ
6IA2D,6,2.5,YW5B2,KR8S2
0PS04,4,7.62,GQID9,F6QZB
1ABYY,10,9.04,Q9AY6,RVEW0
S2HE7,8,5.82,DIWKB,O5OUG
M03OR,2,6.55,LSQHS,JZVRK
HFVVL,5,6.48,B1PKO,65SEG
4LCY9,7,3.1,B1PKO,KNJZ6
EUP2M,2,5.24,B1PKO,512X2
14L3W,3,3.53,IBTIX,GN11E
H43OJ,7,4.53,5B13O,KNJZ6
2LBX1,8,1.39,D8J43,3MAE2
H9IVA,4,10.0,LL1DI,Z8DO8
XWPLE,9,8.51,LL1DI,SSJWN
IDJY2,7,3.36,LL1DI,C9GM8
D0CM6,3,5.93,SSJOD,SQ41U
79070,4,6.79,LL78D,1S7VD
1GNVE,8,14.83,1YHRS,9SZWD
GB7UL,6,6.01,PDEK5,74HC1
FKEC3,2,26.95,116N2,8A94M
99OOG,7,25.75,116N2,ONSIO
4SFA0,6,10.12,VL5D4,0KY4F
UT9KU,5,6.51,61PJP,AJYXD
LB4A9,9,4.1,JOQSA,VXUX0
SWQMC,5,2.37,2WQ83,2SF9G
31KJX,10,0.99,I86M3,ALIX6
DS9L9,3,0.99,8AVE2,57TK1
6Q7E7,9,5.14,E584E,MQDMU
X2XKO,1,3.61,L0Q7G,GSL5E
VW1EQ,3,20.73,JHOKI,U7N3T
ACX48,9,7.5,7A93V,6ECVS
Q9HHB,2,5.9,O1HFO,OINLG
JU8T3,1,6.65,H63AH,L6E00
JBWAY,1,3.11,GC7W4,GS8WX
5X1OV,6,4.46,73DLP,I3KJ2
KV0C5,4,0.99,HNEAH,MMT4N
YGC71,6,4.03,6CXL1,V059U
08M43,2,14.5,T5SKF,BNWJE
YNJZI,7,8.22,T5SKF,V201T
YO7B8,4,7.99,3MAEG,2H9ZP
DXBLU,7,21.11,QVTWX,3R28Q
FRDL8,2,0.99,1AAWZ,C2562
H0F0G,6,9.81,SX2MX,1ZKKL
X7UBR,6,3.19,GWOZ6,035MH
YKYTQ,3,5.07,TGD63,C7E2U
ZZD3L,4,7.43,D81SH,6WLH2
TBSC1,8,12.26,XB875,M3QZZ
GHCO6,9,7.51,2HYX8,79WN4
7GNWE,2,4.68,M1E95,SQ41U
I2G28,3,4.47,GG3Q9,NRL6E
OTDIM,6,11.95,X48GD,ES2L3
OR02A,10,2.4,ZK7XR,OBM5O
153FS,7,4.06,JAI27,LW1CZ
OOGLE,2,5.61,2A0ZI,ZUKN1
S80WI,7,4.94,OCHUA,58PB2
IEA3S,1,22.68,Q92ZP,JEBDN
PFKYX,7,11.42,Q92ZP,5UUXB
MM3M6,5,18.75,E6P1P,T1P2J
CM0L6,1,12.36,CQNTJ,XJGQ8
A3H9B,8,3.94,ZZB32,1GQ8O
17L4T,7,18.33,EITCI,WURYH
NBM67,1,8.1,7YVDP,WU6SK
K32HV,2,2.05,DT6UD,CS73N
9VBCI,8,3.57,7LHC4,24TM5
WATSN,6,1.72,7LHC4,GN11E
DU9BB,8,4.76,835XY,KNJZ6
B1VZP,3,2.39,9SOGV,C9GM8
UIPGN,10,5.72,IPZV4,HIJX4
W3V1H,5,15.14,W8L4D,1BJGH
967KX,5,4.14,90SY3,PKAJG
67J85,8,14.47,JT7T5,WURYH
ARSUL,4,4.56,CVTQ3,A46O7
M9XOP,1,0.99,8EXHH,HCUV9
EWRVB,3,2.23,YFY9D,0O1IB
G6VIR,5,2.11,Y7U05,J9Q60
JWNLX,10,7.49,ESAU1,4P6ZD
GOGUG,6,3.78,ESAU1,G21HT
P9UPC,2,2.28,ESAU1,TR3Y2
AEYGA,5,7.24,V42S2,5I2NI
78BOR,10,2.73,SQ9U0,GPQU7
65QJ5,3,0.99,V4EXN,W4SRU
CG173,3,0.99,V4EXN,PRWDW
6AI0Y,1,8.52,V4EXN,0U8WK
M84SU,2,2.19,V4EXN,115BX
H8HK9,3,6.49,G3FTG,KGIKP
BMARY,6,3.16,42T2A,SUY4D
WUMRD,2,5.5,6C1KS,XJGQ8
TWLOM,1,5.74,6C1KS,Z8DO8
4RUYI,1,2.9,VKBSV,375QA
P5T2O,9,4.51,LDWDS,QXODP
19S14,5,21.7,DAB4U,GULLZ
8XWLW,6,0.99,DAB4U,C2562
K7EV2,8,2.09,V523A,CLDLH
2U0MN,4,2.02,981QB,BGJCW
8OB5O,2,3.68,0ACTP,OCT4N
DV1PR,5,2.35,QR9EO,6X2OD
C8HAP,10,7.2,QR9EO,8R03H
GDGZY,2,9.79,QR9EO,BRYPX
TYOWF,5,3.42,DAIIB,6WLH2
9MZ51,10,4.59,69XF2,O5OUG
IQZIA,7,3.6,FE65G,M3XI5
PXFR3,7,2.79,FE65G,EVNXI
VGXQA,4,10.68,FE65G,OMD3C
61YPV,7,9.59,FE65G,8UCWX
IEZQP,10,3.77,FE65G,LSRIZ
O4M9A,1,5.17,FE65G,ZQLZO
Y3JEG,2,4.44,Q3KD1,SCJ09
93DWM,3,3.32,D9XJB,WDQ7E
K8XE3,7,6.89,D9XJB,WU6SK
OM1EP,7,10.47,7OCRB,DVJHC
X48LK,6,5.93,3B15G,JDQP2
0ULFZ,4,7.0,3FCQR,WHN3J
ZSBD6,10,7.21,2STAG,PZU51
PWYW3,5,25.65,2STAG,2AT8T
S85V4,7,6.24,139CH,92RTN
AKCZO,4,1.79,UQNKM,3B6O6
2315M,10,7.74,BBPC7,PQ9EZ
IRIAO,1,10.74,OAAU9,2HA90
NIIMH,6,1.42,IMXS1,ZWBXI
T0OCB,8,4.78,IMXS1,G4Y5X
VC7P7,6,2.15,ZIFVY,Z0VW4
BUC6W,3,4.3,IEVTW,92RTN
M1B4H,4,6.82,DSJJJ,JDQP2
39GHB,4,5.7,SESTS,XHQMC
QIC18,8,3.69,SESTS,5AOF1
L8RU2,10,8.91,7Y0KD,SFD2A
QPVW5,1,1.25,54LC0,7SBHG
KFET4,10,1.91,3Q62E,RPRGX
MHOFZ,2,3.95,NEAKE,BNGIK
E1QW4,10,1.58,GVJLV,GQZJP
R48PB,1,0.99,H7VU8,G1KVR
PMG9X,4,15.36,H7VU8,6IPAG
4XAM3,5,4.21,D6D3F,JAPPU
4ZC07,4,3.39,WN01Y,PG842
5K3TD,7,0.99,WPBHD,7SBHG
PO3M0,1,4.08,S3A6B,OVMCR
ZKOID,1,9.75,RS6Z7,5UAAH
K1ZQU,8,0.99,E57Z6,XWXG8
7MLFV,1,5.17,H0UWU,SCJ09
QU8LI,5,4.88,EF9K1,MX5D9
4S899,10,1.3,EF9K1,LFLVR
U6JKQ,8,2.83,T06AC,035MH
506ZR,3,2.21,O228T,22P6A
QEGQ2,5,9.32,59F5U,ZDQMY
MUDMT,5,1.8,2K7AH,IW939
JGU39,6,8.5,2K7AH,P97CG
8PK82,2,7.27,1264J,C0PRG
OLLIL,7,6.58,1264J,P4XL5
MUQH7,2,0.99,WG3X1,8SVE8
LV61T,2,7.54,WG3X1,UBZYL
PUABD,1,12.52,WG3X1,OP2W7
WSQIF,7,9.75,WG3X1,2HA90
D2ZUB,5,12.81,WG3X1,RFGWT
HO4LS,7,12.23,WG3X1,LOPO9
K2AN4,4,18.57,J3EXQ,2AT8T
LK4T7,9,2.06,D6KN7,SQ41U
0EHEX,5,9.41,YWLVK,NCRWX
ME2E5,3,7.88,YWLVK,B8AAL
G2TQ3,2,5.09,QSRGO,R8M1V
JA37O,9,1.42,QSRGO,S1OKU
F453T,6,26.89,QSRGO,9S30I
4F1DM,10,5.22,QSRGO,N7KF3
A4E8J,4,4.78,QSRGO,OMD3C
T95IT,6,3.33,9JAT0,YGKLY
7R0VO,8,9.22,W74HV,YZ445
9J810,2,3.36,TBY22,4VJIT
V9WZM,1,1.98,I38X3,3WJU2
BTWAP,10,1.76,E909M,Q6ZEO
33XG5,2,7.6,M3544,TY0I8
1CO6P,6,5.47,CPV91,3E00S
LA7K6,6,22.96,FGQNB,5LXR0
3ADXJ,9,4.63,PF6T6,EVXJD
38ARG,3,6.22,UE0IY,3K7ZD
1EYGF,10,0.99,5COLJ,P6J2X
U249V,2,41.56,5COLJ,4S9UJ
7XQBZ,9,4.85,EFMYS,DANFI
0XXAX,8,1.6,6MYWT,FA3EA
NT4YT,2,0.99,W6NJK,HCUV9
O0B1Q,3,1.58,A1FAM,YDQ0J
F4JLV,1,2.96,A1FAM,OVMCR
9IWC4,9,14.66,G01SD,ONSIO
4CVO3,3,7.63,5LTMJ,TBV62
141MB,3,1.75,5LTMJ,GQZJP
E90FA,2,4.92,099FC,79WN4
WSAN1,3,6.51,099FC,R0PBG
81KJ3,2,4.71,0W1KD,58WHL
F8OBZ,10,5.17,0W1KD,OBM5O
EOEW7,9,5.98,0W1KD,AJ69P
AS7IU,8,6.68,0W1KD,U0BKO
2YUNV,5,6.53,0W1KD,KS9AX
ODRCN,4,2.71,YB7L3,PZ2E2
7FQ8F,2,7.24,5C8T2,JTO6X
V9D6L,6,23.82,5C8T2,HW481
OJU10,6,7.83,5C8T2,O64TP
1RTZ7,3,13.2,VH879,KA8Q9
N6SZS,8,25.94,VH879,4S9UJ
OIEJU,7,4.76,M72EQ,V4DH9
VOMUL,10,28.45,1J6F7,Y6YC8
L0TG1,2,6.96,VQ8D2,LG8EX
08NMA,9,14.6,XQT5H,YWRAR
XJ855,2,6.37,W3TQS,G4Y5X
GM8NJ,2,6.52,OIVRJ,AJYXD
JAPXO,6,1.47,3U427,F5WUW
UT4Q5,4,3.13,3U427,W5ZXA
E8VAV,7,20.22,QVPQ7,PQ9EZ
3X2E7,1,3.1,5BWVY,Z0VW4
RFK4V,7,7.74,N4C1O,U26HH
AJ8PT,4,13.43,4U6L5,ES2L3
WW55L,9,6.28,Y6379,I3KJ2
7EVIH,1,1.55,CF4KX,0HZF8
MBCKU,9,7.7,7YGFT,TSN5P
00Q7P,1,2.14,7YGFT,9HJ2E
YD7W7,5,10.25,C36YE,BNWJE
OWXBD,3,13.13,UAGYD,9DA7J
S41M4,9,1.39,UAGYD,H9ZS8
KOKX7,1,12.85,6UEV2,JTO6X
OGRMG,1,6.26,6UEV2,65SEG
M9TYU,5,6.36,6UEV2,KNQNE
NF8O6,7,1.33,IUKMG,61JQK
QZS4O,10,5.73,K4JV7,2MXVD
MD7CK,2,7.11,Y1KDT,O64TP
QXSWI,7,6.64,Y1KDT,QXODP
U1GCY,3,14.95,XR0Q7,1BJGH
SCUO6,6,4.69,OCY8K,FC3F3
8GHFD,5,20.36,9I0A4,HW481
VOK3M,6,4.36,4HX66,XZVBW
86GA9,3,6.47,4HX66,Z8DO8
Q5QBW,4,4.18,5XSGZ,6J6E8
TU0KR,10,2.26,3W0HF,ZUKN1
MGFHL,4,6.39,4STY2,MDPPC
EBHCA,10,4.68,4STY2,7NZ9Q
DEHEK,10,10.66,GCBZM,V4DH9
NCQR7,9,0.99,MYHG9,MW448
D1QWG,10,6.34,MYHG9,ALCBL
TVZJN,9,4.91,ISJ95,17PRY
GHCU0,5,4.73,YVI2B,CLDLH
AA9MW,10,5.45,BEYKB,43CM8
0GQ9T,3,4.18,Y90HZ,VL9CZ
BJN4J,10,3.79,G5IQQ,035MH
W8YGO,6,6.86,0EBQT,V6BKZ
P9UI9,2,7.14,BG87O,R8M1V
Y8WWU,5,6.14,65H9T,HIJX4
W5DGC,4,4.59,H6RBV,S5F2I
UJBA3,4,16.53,EM2GQ,OP2W7
5RO4P,9,19.43,HXJ56,YE4GB
H1MA6,7,0.99,HXJ56,P6J2X
L18ZU,2,2.53,HXJ56,Q6TX0
WQ32X,4,3.11,FOAQV,S5F2I
XFRJ0,2,6.79,NZBAJ,VMJYN
H5PWA,8,68.94,294LD,X0401
N1U1B,8,11.41,WO8L2,GOH26
84DKS,9,2.8,WF3WT,LW1CZ
S64F9,10,7.44,VK0WV,3K7ZD
DRQ4S,8,4.39,T5ZAS,2SF9G
FSSBW,3,0.99,4MM7T,RIYZZ
RZOVP,4,8.66,H8BIX,RNRSP
MQQ2T,2,6.34,H8BIX,05V84
AMF68,1,10.17,H8BIX,8FG4T
RD8DK,2,16.79,9MLF9,1ZKKL
WHW03,9,8.36,9MLF9,2RU78
44YPS,5,2.88,84ZSG,YNJAA
YAPMZ,6,6.76,84ZSG,MQDMU
G96XK,7,7.41,BA4JS,ZML2R
U3JFQ,4,6.58,BA4JS,3AAY0
8SBXG,5,3.24,2N5SP,BJRUL
3Q542,10,9.13,2N5SP,TBK0W
LF7NS,10,12.78,ZQ0YW,65SEG
U4IN4,8,4.28,F9YC2,CXV5D
49OGG,8,2.76,UKGKL,C9GM8
8IGVA,4,1.9,PI8KE,GXQ8Q
JTY3K,2,34.17,26DAP,U7N3T
U9N3H,4,8.02,26DAP,WFT9G
YKT4Q,3,3.46,JGD48,4OQJ1
R0WEB,5,2.2,JGD48,56LQ1
ZOOKR,3,1.5,JGD48,3B6O6
IAJTQ,10,2.46,D3CJZ,Q7BWL
3MNDY,6,7.64,ORVTH,UBFLZ
OL5PD,5,5.7,O273J,90T50
U7LSV,7,4.79,E0VFX,U0BKO
RFEFF,6,0.99,RHA34,PRWDW
TU75P,8,5.96,A5VPK,581IO
UULFU,10,3.31,A5VPK,YDFT3
7IS15,3,12.29,2GPEO,33ZMJ
Y73X1,10,1.98,2PSTL,IN3KL
2FKTT,2,0.99,2PSTL,6YHZC
QQEZ3,5,8.08,UCT8Z,OE915
TPWS1,3,5.98,UCT8Z,JHXPY
3QVFC,9,5.67,UCT8Z,L3D8C
O927M,4,6.95,I3CWX,RFGWT
L5JI5,6,7.27,I3CWX,MX5D9
VQHHP,10,7.0,I3CWX,XLH3C
AP9R2,5,4.45,C5KYD,Z0VW4
ITNZ7,2,2.2,C5KYD,L4H3G
W5GYR,5,6.37,1HRUI,S5F2I
B3VBY,3,2.6,BTCAB,7FVM5
6HTSB,8,1.02,BTCAB,HJFMO
X6GOM,8,13.6,BTCAB,UBZYL
8JN2J,7,3.72,BTCAB,80C11
4WFO0,10,0.99,BTCAB,X3BWP
BQDHZ,5,6.04,IIW1H,CNPR0
F77WG,2,5.39,IIW1H,Z0VW4
AWZGH,10,7.37,H0VXU,SCJ09
1G5N4,7,7.91,H0VXU,JAPPU
14V2Y,7,3.2,MLVIC,H3N71
4OZV7,7,8.98,BTOJ6,4P6ZD
1FFHN,6,8.51,KD9JJ,RFGWT
JB7CL,7,2.64,BOMF7,7PU2X
0VDVJ,10,2.66,BOMF7,58PB2
UDVZ2,1,10.73,BOMF7,ZFFU7
GLHXA,1,5.78,D3LKN,Y56S6
B5GGN,10,7.56,YLW96,PQ9EZ
R7456,7,1.43,YLW96,1L985
UI4HM,8,1.07,6R3QG,GMGO5
JWF3M,4,3.11,2RF4E,O5OUG
BIINL,9,4.1,RPUDT,CLDLH
2CZYN,9,4.91,IMA8S,TMD3L
13KIR,6,1.41,7ZX4K,FA0EW
HAN2R,2,4.07,T9J9O,MYBYS
TIZTI,10,4.68,T9J9O,ZKYBU
T3ADF,9,13.08,ISADE,75STJ
LUIKA,6,6.29,OGJKY,Q2MWM
TDMPN,10,4.09,R6Z4D,TMD3L
LDC5R,6,4.07,575JY,JZVRK
ZMQWV,10,5.28,575JY,24TM5
DTNIE,5,2.96,575JY,WNXM6
YPEMD,9,3.27,575JY,46HCV
CGN73,1,1.05,575JY,CHIV4
XM8ZE,4,1.73,575JY,IADDY
OUAHG,9,13.46,QZA21,X1MYK
9O35N,2,3.22,JVMGL,2SF9G
XXXEG,1,6.8,EB2YM,QX43P
ISP7W,2,3.04,ABWS3,MQDMU
MRXJ4,5,21.46,7FWIX,7BWW9
XUN4D,7,4.61,7FWIX,YZ445
INGFC,1,4.45,0IMZ1,VMJYN
VS7R6,9,4.14,VR29Y,EEOQA
9OLY4,3,3.74,MR3WP,ER571
WYP18,6,3.28,MR3WP,OTT7P
63240,4,0.99,MR3WP,A8OWO
08S8Z,5,9.92,ZY3KX,5LXR0
QC6UP,2,10.91,6LFGF,5E7NW
OL4BZ,5,9.17,6LFGF,U26HH
627J0,6,2.1,6LFGF,MT3F7
M2CHS,3,3.83,6LFGF,FDVH8
B5AK2,1,0.99,TKN9E,C2562
BKAA4,4,2.5,XPF0Q,8HUQ4
5AFV9,10,3.88,XPF0Q,M54RL
5YINX,1,2.07,XPF0Q,QHH1G
QBBOC,6,0.99,N53J2,6YHZC
5AGQ2,7,9.72,LNEFF,PSYJY
CG4BZ,4,3.33,1UU89,B80N7
D0OXJ,5,3.51,KLAFT,9K2AL
RBULQ,9,11.81,KLAFT,I3KJ2
2SE7G,4,8.93,L9HHN,BRYPX
XG9AB,7,4.99,L9HHN,IXCU9
HOXMP,8,26.32,GT6TC,7BWW9
KJ1SJ,2,17.04,71JWC,8VPBX
6623C,8,0.99,71JWC,GMGO5
K6RDX,10,1.07,RSDV2,EVNXI
QFOAH,4,5.87,EXMUS,2RU78
PA6M0,4,5.25,QIJ5B,OMD3C
3KSR5,8,3.11,6BZXC,V473N
HK2AO,4,2.57,6BZXC,0LLE6
E2WL6,7,6.08,VGDUR,JDQP2
K77O5,6,20.12,11UCP,MB4PL
WVB5U,10,10.14,1CYWS,QX43P
CU30G,6,6.99,1CYWS,ZQX4M
Q83YC,4,2.27,CFKP3,7NZ9Q
TI1G0,10,4.0,XA0VR,1GK0H
VZ5AH,3,0.99,PWX9Q,MMT4N
O985P,2,5.28,C9DFU,B4256
68MUJ,7,1.93,WMYIO,KB856
VBQZH,1,5.38,WMYIO,G08JV
4UPVN,6,2.58,T5HV0,DEG4O
393GC,8,8.85,5MDO4,SSYOY
TJ7BS,4,3.45,AQ0IZ,IJZCN
2DBIY,6,6.62,HDWI4,L9TI9
DA3MR,2,29.72,K72UI,T5RAI
6OP1S,7,6.22,L85DS,QHEZU
LVJ89,5,3.79,VD7AC,SUY4D
K76TM,5,8.27,VD7AC,JAPPU
0W21C,10,7.57,PTOGH,GQCKF
SE48D,9,18.47,52JFI,7GQ6D
NEJY6,10,20.98,QSOH9,LNLBU
KYFVC,10,20.18,QSOH9,Y6YC8
L41S2,7,3.13,7XYDF,512X2
KXGCI,1,2.25,OM3RB,1L985
N1YPD,3,4.12,OM3RB,OV4WH
RYHJF,1,0.99,OM3RB,8SVE8
2CGBU,1,3.11,L2SMT,DEG4O
STF41,2,2.54,LMURL,1Y87V
4PAGM,2,1.36,LMURL,6X2OD
VANI4,2,8.66,LMURL,C0PRG
RJLUW,7,0.99,LMURL,MMT4N
W4F7N,6,5.14,LMURL,FDVH8
WH6FX,7,15.17,KDACO,5UAAH
AOC2K,1,3.76,KDACO,BSI1V
9NV54,1,2.98,D1PHC,FANGU
KNNPM,9,2.43,LJK16,H9ZS8
105KC,6,23.83,PSAUJ,JEBDN
9O8V1,10,10.34,PSAUJ,W4HR9
FDYEM,5,8.42,PSAUJ,JAPPU
YCUQR,9,5.89,7QIAJ,E8K8K
A3YOS,6,8.23,7QIAJ,RIDJT
HYXUG,4,3.76,YUUS2,SHF0A
MGYFT,2,0.99,YUUS2,INC58
YO3QV,5,7.39,Y4QEQ,U0BKO
Z5E2Y,8,16.55,K4YZ9,K7NR3
FTT54,5,2.61,0PNVA,IADDY
YW0QF,1,12.7,0PNVA,ZPG46
9LR1H,9,4.97,3HJ85,ZVH2Z
CY307,8,1.41,YH0IA,G3K37
5DR99,8,7.43,YH0IA,GW6ZI
3EBFZ,6,1.34,9VUDJ,FA0EW
2PY7S,8,0.99,PWVPH,XWXG8
G8AQM,9,1.86,PWVPH,GXQ8Q
7AH4M,10,11.31,YIHFS,V4DH9
62I1I,4,14.37,WRPJY,84G67
ZIBCQ,7,4.62,WRPJY,GW6ZI
UYWDO,6,4.11,WRPJY,L3D8C
DHCWH,5,16.77,WRPJY,7BWW9
TUFUQ,6,2.84,WRPJY,S0GZ6
GQGPC,1,5.75,D2WJA,8DE6Y
WQMJ1,1,4.2,LKDL8,5I2NI
Q4D2Q,1,7.89,MKC3L,OF4I9
H1OMC,9,2.28,WOTH7,C2X37
EHRC7,2,1.05,OER0G,BLOCR
U8EAE,8,3.72,XFEPU,O64TP
0JMSR,6,15.02,DVPQU,2SEIL
0UVSJ,8,7.4,DVPQU,XYYMI
V4DUA,8,19.39,DVPQU,JEBDN
7KXMA,6,10.85,O9RG0,1ZKKL
Z8Q0E,9,4.71,U2MMG,OBTGP
L78FJ,3,4.06,VAAZT,ZQX4M
IOYJN,7,1.96,E0EJV,FA0EW
E5Y1K,10,4.9,2DRZV,24TM5
GXBQS,9,0.99,2DRZV,Y2HKP
D40R7,10,4.0,2DRZV,7NVUS
