order_id,total_price,time_placed,pickup_time,customer_id,shopper_id,vehicle_state,vehicle_license_plate,store_id,time_fulfilled
2VDOS,24.25,2020-06-26T03:03:02.000Z,,QI0NH,ECOXA,CA,V02-KHW,3II5S,2020-06-26T08:23:37.000Z
46CV2,34.11,2020-06-26T03:33:24.000Z,2020-06-26T07:34:41.000Z,NJ1VR,GIYEX,CA,LFC 1450,YP8DM,2020-06-26T08:58:34.000Z
PYF96,287.81,2020-06-26T03:37:52.000Z,,1E7Z9,1MK7U,WI,NIH8470,ZRSN5,2020-06-26T10:39:20.000Z
ATHFP,9.58,2020-06-26T04:13:26.000Z,,8ZYE7,8PE3A,CA,216-LJQ,YPSG5,2020-06-26T05:02:37.000Z
RQ29U,86.1,2020-06-26T05:00:40.000Z,2020-06-26T05:37:16.000Z,XLIFH,3S3RA,CA,291 0410,863SW,2020-06-26T09:04:23.000Z
8078R,95.3,2020-06-26T05:40:36.000Z,,SMBB0,DLM16,MS,M 754388,GBNTS,2020-06-26T09:39:07.000Z
KJQ0A,58.08,2020-06-26T05:54:09.000Z,,YV4MF,NTJ7C,CA,51D 7968,34KK0,2020-06-26T11:17:58.000Z
J4RF0,35.21,2020-06-26T06:08:35.000Z,2020-06-26T11:59:57.000Z,VDAO7,Z6X8K,CA,DOF-8452,A4BUV,2020-06-26T14:34:12.000Z
X9H38,47.12,2020-06-26T07:22:25.000Z,,R2EGR,K85P4,CA,UHU7242,CUBUY,2020-06-26T15:07:14.000Z
ZHFFQ,85.47,2020-06-26T07:32:33.000Z,,QICO2,TV2IQ,CA,IQN3863,7PSYZ,2020-06-26T14:12:15.000Z
8SME7,114.24,2020-06-26T08:19:37.000Z,,FWPX3,0IBLC,CA,QZG 331,SCPDY,2020-06-26T11:21:54.000Z
OYHEC,44.3,2020-06-26T08:41:50.000Z,,1NOIS,13W4B,IA,114 YNX,14VAS,2020-06-26T14:39:15.000Z
IRI2A,44.5,2020-06-26T08:43:29.000Z,,9H6R8,8NXJS,RI,230KZ,LJ7HH,2020-06-26T11:52:28.000Z
OEXTF,9.78,2020-06-26T09:04:39.000Z,,EKVQN,KVCPU,CA,2U516,6Q67U,2020-06-26T17:39:38.000Z
OL4I7,73.08,2020-06-26T09:07:32.000Z,,8PS1L,2P8UK,ID,708-GNW,IDRWE,2020-06-26T14:08:33.000Z
85HFX,44.91,2020-06-26T09:25:09.000Z,2020-06-26T14:52:08.000Z,55RP5,D9EVU,IL,20S A68,X52OV,2020-06-26T16:31:05.000Z
QGIXA,18.5,2020-06-26T10:57:13.000Z,,VH9KR,2G9J9,DE,JFE-755,LKTXB,2020-06-26T17:21:53.000Z
IL4SH,6.0,2020-06-26T10:59:29.000Z,2020-06-26T12:46:21.000Z,8Y0Q1,YN3B7,CA,93I S89,6KNFC,2020-06-26T14:35:18.000Z
VMDGA,32.35,2020-06-26T11:33:49.000Z,,H3O1X,RSCP9,CA,642-DIA,MY9U5,2020-06-26T20:16:32.000Z
L3QBW,113.94,2020-06-26T11:49:13.000Z,,02C6X,KY1VR,LA,JSY 635,75EWH,2020-06-26T21:47:44.000Z
P412S,152.24,2020-06-26T12:06:56.000Z,2020-06-26T15:13:02.000Z,PYWOH,2Y183,CA,QC-4359,6J0JD,2020-06-26T16:41:58.000Z
BDDOF,20.97,2020-06-26T13:03:55.000Z,2020-06-26T13:05:56.000Z,L6DJQ,H3I7V,CA,LLY 523,IMHW1,2020-06-26T18:27:06.000Z
CPSM3,23.16,2020-06-26T13:23:53.000Z,2020-06-26T17:36:17.000Z,XLIFH,XD7BS,CA,291 0410,70GOX,2020-06-26T21:59:02.000Z
FV04F,28.49,2020-06-26T13:25:49.000Z,,FAXWJ,ETAIG,CA,QWK0156,F6ZK0,2020-06-26T16:20:40.000Z
7BIDF,109.68,2020-06-26T13:36:54.000Z,2020-06-26T14:22:23.000Z,IU6Y6,DSV00,PA,ZGU 462,KCNOQ,2020-06-26T17:41:16.000Z
53TEG,43.25,2020-06-26T14:14:17.000Z,2020-06-26T16:51:50.000Z,6HCGW,YGVB3,CA,0WU D89,54BW4,2020-06-26T18:51:55.000Z
PTUQF,17.79,2020-06-26T14:14:43.000Z,2020-06-26T18:22:46.000Z,M1VQR,3C98L,GA,218 LWV,ZU9IP,2020-06-26T18:23:34.000Z
UVHCJ,116.05,2020-06-26T14:54:29.000Z,2020-06-26T20:01:19.000Z,CS8NJ,33AMN,CA,WDY-909,E0HTC,2020-06-27T00:44:09.000Z
NV9PK,53.98,2020-06-26T15:00:43.000Z,,XEO8W,KYBF4,AR,634 EER,2Y0J2,2020-06-26T19:47:09.000Z
FAJFX,45.53,2020-06-26T15:16:28.000Z,2020-06-26T15:49:01.000Z,VZ4EC,KGGZ6,CA,730 IWM,K1V4C,2020-06-26T16:49:08.000Z
EKZH3,336.93,2020-06-26T15:29:37.000Z,2020-06-26T20:10:04.000Z,VN5I5,9VY80,CA,220 WYL,N4JNH,2020-06-26T23:24:50.000Z
CXBJH,7.84,2020-06-26T16:46:12.000Z,2020-06-26T21:36:02.000Z,R3WJ5,6GC3S,CA,272-SMS,B4268,2020-06-26T22:47:54.000Z
5VBTX,140.65,2020-06-26T17:08:12.000Z,2020-06-26T20:44:46.000Z,VIU6Y,U5WUX,CA,KDO 840,R0QWL,2020-06-26T22:46:37.000Z
MTG5Y,13.05,2020-06-26T17:10:42.000Z,2020-06-26T22:07:28.000Z,UOGAI,TUF4I,WI,ZVQ 633,WBLFY,2020-06-27T01:34:39.000Z
3F3D8,50.61,2020-06-26T17:35:29.000Z,2020-06-26T19:54:15.000Z,703M1,6VW4T,CA,2AG 149,LHSWE,2020-06-26T22:39:07.000Z
AFVOC,32.43,2020-06-26T17:37:12.000Z,,33AMN,FGYNW,AZ,NZY7920,7ASSJ,2020-06-27T00:06:48.000Z
BDTQF,20.3,2020-06-26T17:50:31.000Z,2020-06-26T22:27:23.000Z,VWX7F,K5365,NE,AJC-6793,E2F4D,2020-06-27T02:05:27.000Z
2OAL9,106.65,2020-06-26T18:04:09.000Z,2020-06-26T19:21:21.000Z,DGJ4U,ETAIG,CA,798-683,F6ZK0,2020-06-27T00:01:12.000Z
PYV50,9.69,2020-06-26T18:07:49.000Z,2020-06-26T23:44:24.000Z,CFGLH,83541,CA,4JN2790,M8P84,2020-06-27T03:02:43.000Z
B6J4P,42.74,2020-06-26T18:08:23.000Z,,5WPF8,7NH4D,MN,71-51095,6CH7I,2020-06-27T02:55:54.000Z
IZ4MN,9.9,2020-06-26T18:37:51.000Z,2020-06-26T23:10:36.000Z,5WEUD,V7XH3,CA,531 YOQ,WEUEN,2020-06-27T04:28:48.000Z
9L8P2,96.25,2020-06-26T18:46:40.000Z,2020-06-26T19:45:07.000Z,5HCIY,GS65P,CA,SRN 689,QDQDS,2020-06-26T21:34:42.000Z
XO1G7,86.67,2020-06-26T18:58:09.000Z,,90Q8X,UUR4D,WI,TO9 2295,BSSBT,2020-06-27T03:02:20.000Z
P3EV5,37.89,2020-06-26T19:02:04.000Z,,SBUV0,PDDTU,CA,1259 GK,WFK9Y,2020-06-26T22:30:15.000Z
9OOLU,212.1,2020-06-26T20:21:18.000Z,2020-06-26T21:39:39.000Z,WQUY3,8I2TB,DE,IBL-747,BSSBT,2020-06-27T01:12:39.000Z
3G33V,232.79,2020-06-26T20:51:08.000Z,2020-06-27T02:19:56.000Z,HLOA5,KXAQM,CA,878L4,FFAZF,2020-06-27T02:34:23.000Z
R8L6Q,43.32,2020-06-26T21:06:51.000Z,2020-06-27T00:56:21.000Z,DM43S,A4BR3,CA,143 ANQ,9WUOO,2020-06-27T05:37:56.000Z
0XMXN,103.23,2020-06-26T21:54:23.000Z,,4HBVA,U1G0V,CA,XYQ X65,FCOVT,2020-06-27T00:59:46.000Z
IRC93,64.2,2020-06-26T22:11:18.000Z,,P0JYO,1N1RG,CA,H85-JZL,4SRHC,2020-06-27T04:52:31.000Z
T85YI,28.35,2020-06-26T22:50:19.000Z,,HXAOZ,MH5MG,CA,724 FI3,YC3AR,2020-06-27T02:00:44.000Z
8XZS9,49.84,2020-06-26T23:05:40.000Z,2020-06-26T23:23:26.000Z,OTCZF,ZJWLB,IA,9-S8381,K7GAU,2020-06-27T03:11:12.000Z
RSE8V,76.6,2020-06-26T23:12:57.000Z,,SFJ0R,7RVJN,MT,RUA-0553,ZLYE6,2020-06-27T01:20:15.000Z
PBN26,181.71,2020-06-27T00:15:43.000Z,2020-06-27T06:02:17.000Z,KCY1P,I8SUU,CA,12KY1,2XQ8U,2020-06-27T10:16:56.000Z
7HM3U,26.24,2020-06-27T00:16:11.000Z,,7U27M,1ZRV6,IN,424-QWG,JESAR,2020-06-27T03:52:45.000Z
5KONJ,27.8,2020-06-27T00:32:52.000Z,2020-06-27T06:25:28.000Z,8XC0L,1SXKW,DE,WC6 Q4G,792C7,2020-06-27T07:42:03.000Z
R3FKG,65.04,2020-06-27T00:32:57.000Z,,2QZJE,MBYBH,CA,58J PV8,XF7JM,2020-06-27T05:26:00.000Z
41FKA,60.78,2020-06-27T00:41:13.000Z,2020-06-27T06:35:01.000Z,7D0KP,K8UA4,CA,MLT-1047,K36PR,2020-06-27T11:49:22.000Z
NWHSJ,146.06,2020-06-27T00:50:30.000Z,2020-06-27T05:23:27.000Z,RA2FG,U3S47,WV,36J•294,G626N,2020-06-27T06:41:12.000Z
KC5CX,122.08,2020-06-27T00:55:59.000Z,2020-06-27T06:35:38.000Z,SM366,0Y5OX,CA,344FI,7N4UM,2020-06-27T11:11:48.000Z
HM9OK,25.29,2020-06-27T01:03:54.000Z,,6S1KJ,IVAK8,CA,207-XUP,XGW8A,2020-06-27T03:35:11.000Z
GM1K3,48.85,2020-06-27T01:39:01.000Z,,TP26K,PDQKA,CA,805-KMF,9JYTW,2020-06-27T05:05:13.000Z
7NYKV,9.78,2020-06-27T02:00:35.000Z,2020-06-27T03:00:40.000Z,3U5KL,VOMZD,MI,LGO-7863,P87YO,2020-06-27T04:23:49.000Z
97L02,18.1,2020-06-27T02:06:14.000Z,,U735S,NTJ7C,CA,006-621,34KK0,2020-06-27T08:02:21.000Z
XFWSY,18.6,2020-06-27T04:12:10.000Z,2020-06-27T06:09:19.000Z,32U0K,P3FPZ,KY,RJF-646,IRD1M,2020-06-27T09:58:52.000Z
GIBPU,14.82,2020-06-27T04:29:57.000Z,,5DX5J,VW2PP,CA,OEG 851,SQOXK,2020-06-27T11:58:37.000Z
TD9NM,18.78,2020-06-27T05:47:20.000Z,2020-06-27T10:05:13.000Z,4DZTJ,D6WUG,WI,705 XGT,4FJF2,2020-06-27T13:22:10.000Z
B48O3,59.76,2020-06-27T07:12:08.000Z,2020-06-27T11:33:35.000Z,10X50,OEI41,CA,ELL-6696,IRD1M,2020-06-27T16:41:47.000Z
QOAYK,51.59,2020-06-27T08:45:36.000Z,,CVQII,C4FE1,CA,EAF-6595,BSBIA,2020-06-27T17:35:33.000Z
VST1F,38.44,2020-06-27T09:37:13.000Z,,X0N0D,GJWYN,CA,48P QD3,0HKZ3,2020-06-27T13:08:29.000Z
14WHK,90.06,2020-06-27T09:44:35.000Z,,8JZW4,9M2CI,CA,LFC 059,FW8ZT,2020-06-27T18:39:51.000Z
ZTTM2,15.3,2020-06-27T10:23:43.000Z,2020-06-27T10:44:59.000Z,EHDIC,ARGSG,CA,697 UDI,GVFVV,2020-06-27T14:20:47.000Z
7Y7VM,12.53,2020-06-27T10:28:38.000Z,,TKQ2Y,XRCX9,CA,4OC 331,16G9G,2020-06-27T16:59:43.000Z
VX9L0,27.04,2020-06-27T11:26:35.000Z,2020-06-27T16:47:26.000Z,7HUA9,13W4B,CA,DNN 929,14VAS,2020-06-27T22:18:20.000Z
QXC9B,16.72,2020-06-27T11:27:46.000Z,,2GVNX,ECOXA,CA,7-M0052,O7HYF,2020-06-27T15:25:00.000Z
VC0Z3,19.36,2020-06-27T11:49:30.000Z,,CCHCN,AIS2H,CA,TCG-1439,SFZ1F,2020-06-27T14:08:18.000Z
E1VL5,2.16,2020-06-27T13:12:02.000Z,,9XKV3,SNZVZ,NC,UJ2 7313,49TNX,2020-06-27T21:11:43.000Z
777S0,82.8,2020-06-27T14:08:15.000Z,,8H7NB,2G9J9,CA,1H 4T5JSX,LKTXB,2020-06-28T01:05:17.000Z
DY1SV,26.66,2020-06-27T15:04:05.000Z,,UCYS8,Q8ZPT,CA,708-CKR,FNET8,2020-06-27T17:13:42.000Z
SXOYT,31.08,2020-06-27T16:01:38.000Z,2020-06-27T21:26:07.000Z,WUR65,ORDVS,ID,HHG-293,N4JNH,2020-06-27T22:47:06.000Z
KXXL1,12.6,2020-06-27T16:45:27.000Z,2020-06-27T21:28:36.000Z,6KHRS,1IVOT,CO,17K•417,I70TD,2020-06-28T00:08:56.000Z
GRQ2P,209.38,2020-06-27T17:14:44.000Z,2020-06-27T19:57:09.000Z,HUZOR,3GXHB,ID,5V VO945,7ZMG0,2020-06-27T22:07:38.000Z
5ET7E,19.69,2020-06-27T17:31:00.000Z,,FWPX3,QNBDK,CA,QZG 331,B5XT7,2020-06-28T03:01:04.000Z
EDA52,6.3,2020-06-27T17:33:03.000Z,2020-06-27T21:42:17.000Z,R3WW3,A9FZY,CA,018U,LJ7HH,2020-06-27T22:41:55.000Z
G8U7F,130.93,2020-06-27T17:39:40.000Z,2020-06-27T19:03:19.000Z,QICO2,V4O3W,CA,IQN3863,IJA9S,2020-06-27T19:51:19.000Z
XL581,101.15,2020-06-27T18:04:37.000Z,2020-06-27T18:06:30.000Z,DJ9Q8,ZTMRS,CA,JBB 556,7NOQY,2020-06-27T20:55:15.000Z
X71W3,37.36,2020-06-27T18:28:09.000Z,,07EBM,ZSF25,CA,6U 26661,XGK64,2020-06-27T22:42:23.000Z
MW8GN,9.92,2020-06-27T19:02:21.000Z,2020-06-27T23:01:51.000Z,WTYPB,63SY1,MT,AQ6 6641,0HKZ3,2020-06-27T23:31:15.000Z
BV4KO,67.7,2020-06-27T19:33:03.000Z,2020-06-27T21:11:02.000Z,PG0GG,BJTJJ,CA,KCH2894,XWYDM,2020-06-28T02:45:46.000Z
CRFW5,7.24,2020-06-27T20:54:26.000Z,2020-06-28T00:24:53.000Z,X4ORP,M73C3,CA,8-20586,4WSHA,2020-06-28T03:04:55.000Z
L8O4I,20.4,2020-06-27T21:32:13.000Z,2020-06-27T23:48:12.000Z,8JKF9,V6PGR,CA,ZPF 059,F5LEJ,2020-06-28T05:02:58.000Z
QLV3Q,56.84,2020-06-27T21:45:19.000Z,2020-06-28T03:27:08.000Z,PTFVP,BRACZ,NM,8-0833Y,6I2R7,2020-06-28T05:16:10.000Z
9CF16,34.51,2020-06-27T22:09:38.000Z,,K9Z5H,U1OPI,CA,467J,FCOVT,2020-06-28T05:22:43.000Z
0YA0K,1.51,2020-06-27T22:15:34.000Z,,A0AV5,29I41,CA,OAS-9940,FIB83,2020-06-28T08:48:40.000Z
K22S6,9.9,2020-06-27T22:43:54.000Z,2020-06-28T00:07:38.000Z,FDB35,V1IGF,CA,SS 33593,I5OZH,2020-06-28T04:53:59.000Z
I3F5S,0.99,2020-06-27T22:45:19.000Z,,3OQW6,NJ1VR,CA,QON 890,36BGX,2020-06-28T04:08:49.000Z
5C97Y,4.53,2020-06-27T22:58:12.000Z,2020-06-28T03:19:27.000Z,SB6S3,OTHL0,MO,689-877,FNJXE,2020-06-28T08:42:17.000Z
XSYXS,27.52,2020-06-27T23:01:21.000Z,,57EOG,1IVOT,CT,487-SKB,I70TD,2020-06-28T04:53:21.000Z
OF1E3,50.88,2020-06-27T23:11:22.000Z,2020-06-28T01:13:31.000Z,X0N0D,0Y5OX,CA,48P QD3,7N4UM,2020-06-28T03:50:49.000Z
BBJ1D,5.82,2020-06-27T23:41:28.000Z,,W0UXZ,QMMWD,CA,6Z 3600J,A6K1H,2020-06-28T05:24:03.000Z
FNUPS,2.58,2020-06-27T23:56:31.000Z,2020-06-28T00:41:47.000Z,DB14H,KPZII,CA,PNY-0632,IRD1M,2020-06-28T05:32:52.000Z
436ZL,59.14,2020-06-28T01:00:25.000Z,2020-06-28T06:49:05.000Z,GWP36,HW4LH,MI,204 IBY,4SM88,2020-06-28T11:55:33.000Z
YTX7D,135.56,2020-06-28T01:01:35.000Z,2020-06-28T05:44:38.000Z,6YJBM,CJUFH,CA,672 1OL,OL2N6,2020-06-28T05:52:30.000Z
9PSJ2,58.72,2020-06-28T01:10:56.000Z,2020-06-28T01:28:19.000Z,GY0KK,GJ1P8,MA,19N 348,D4HJY,2020-06-28T07:09:01.000Z
MSYVN,69.55,2020-06-28T01:51:49.000Z,,C9KK8,ZB1G7,CA,YQG-477,T8DQH,2020-06-28T10:52:41.000Z
TUNPN,9.24,2020-06-28T01:59:52.000Z,2020-06-28T04:18:22.000Z,CSZGS,ECOXA,CA,65-UE96,3II5S,2020-06-28T08:10:35.000Z
IU2LW,46.16,2020-06-28T02:01:52.000Z,2020-06-28T03:53:12.000Z,YWY6C,0CKPE,CA,549 PFA,1RMXY,2020-06-28T03:59:45.000Z
1DFT1,34.08,2020-06-28T02:03:24.000Z,,HA8S9,6XW8M,CA,327-FFX,TUO27,2020-06-28T07:05:36.000Z
TMCFL,4.46,2020-06-28T02:17:08.000Z,2020-06-28T07:46:33.000Z,9CS1N,YNMFG,PA,LE 3474,3S8EB,2020-06-28T11:46:10.000Z
ZREUO,518.79,2020-06-28T02:24:10.000Z,2020-06-28T05:02:00.000Z,EYN2Q,PCN8U,CA,487K,93WBS,2020-06-28T09:32:32.000Z
4HIUB,4.94,2020-06-28T02:28:14.000Z,2020-06-28T06:28:27.000Z,JWPO7,GUK5T,CA,6OK4618,FIY4K,2020-06-28T11:56:42.000Z
2BJTK,38.02,2020-06-28T02:51:54.000Z,,T9AAN,HVVCL,OK,373RJV,WW6Y6,2020-06-28T11:52:57.000Z
0VK8I,10.32,2020-06-28T03:27:23.000Z,2020-06-28T03:50:58.000Z,W56Q1,97OQ0,RI,ZQW 622,XV82A,2020-06-28T07:15:59.000Z
VLVUG,88.34,2020-06-28T03:47:48.000Z,2020-06-28T05:55:10.000Z,0V3IU,P2D9W,CA,265 MWS,VDV4X,2020-06-28T09:20:33.000Z
IF9A6,93.9,2020-06-28T04:11:55.000Z,,2DR30,FBB4P,GA,0VP 603,FK2B5,2020-06-28T08:51:19.000Z
2TKBR,14.72,2020-06-28T04:34:06.000Z,,0C0FH,6RXFG,VT,1R771,VHNP8,2020-06-28T10:13:40.000Z
RAF5W,13.35,2020-06-28T04:53:47.000Z,2020-06-28T09:35:52.000Z,VW2PP,HKQJE,CA,4Z 03743,G28Y1,2020-06-28T10:37:09.000Z
UC8ZS,30.4,2020-06-28T05:18:08.000Z,,MDM2Y,SRIKT,CA,121 PKP,S37JP,2020-06-28T12:26:50.000Z
SO381,71.73,2020-06-28T05:18:53.000Z,2020-06-28T09:43:22.000Z,UN1E7,0STVI,CA,484CU,O5JJ4,2020-06-28T10:24:18.000Z
8J9MV,40.24,2020-06-28T05:21:43.000Z,2020-06-28T08:18:54.000Z,RPFWJ,V7XH3,CA,5352 PQ,WEUEN,2020-06-28T12:46:48.000Z
OQURK,38.32,2020-06-28T05:25:51.000Z,2020-06-28T09:37:36.000Z,YL27K,3U2HO,CA,0-3295Q,1U31K,2020-06-28T12:04:59.000Z
77Q6T,27.84,2020-06-28T05:27:59.000Z,2020-06-28T08:50:16.000Z,81ACZ,I8SUU,NC,5IBR 81,2XQ8U,2020-06-28T10:21:02.000Z
X3OIW,112.7,2020-06-28T05:38:16.000Z,2020-06-28T07:11:15.000Z,CSW31,KYDVM,CA,TQI X84,DZ3S4,2020-06-28T08:18:26.000Z
BOA11,68.8,2020-06-28T05:46:24.000Z,,RQT1B,HC5BE,SD,372 GZ9,D4HJY,2020-06-28T10:53:35.000Z
EJQDI,12.6,2020-06-28T05:47:28.000Z,2020-06-28T08:33:22.000Z,2G3DE,0IBLC,CA,CN 7197,SCPDY,2020-06-28T11:23:54.000Z
3UDFU,7.32,2020-06-28T05:50:18.000Z,2020-06-28T08:02:11.000Z,HOKUQ,WZNB4,CA,25M T30,WJ3DD,2020-06-28T09:04:33.000Z
HZ7I4,129.48,2020-06-28T06:03:36.000Z,,IY9G9,2VTRQ,IA,60-3436D,2K77Q,2020-06-28T11:03:44.000Z
TSYM6,83.07,2020-06-28T06:07:11.000Z,,94WVD,ZN6KL,PA,213-WOZE,Z4BL7,2020-06-28T13:30:01.000Z
W3XSA,86.32,2020-06-28T06:07:13.000Z,2020-06-28T07:17:13.000Z,WHAWN,SQYYD,CA,2VPD743,3L5CM,2020-06-28T12:59:01.000Z
0430P,43.64,2020-06-28T06:57:22.000Z,,0JLQ0,BRACZ,UT,HDP 667,6I2R7,2020-06-28T10:01:28.000Z
DSO2S,17.64,2020-06-28T07:25:13.000Z,2020-06-28T11:54:38.000Z,43V0E,1IVOT,CA,GRI 464,I70TD,2020-06-28T17:06:46.000Z
4SE0Y,38.9,2020-06-28T07:54:40.000Z,2020-06-28T09:19:21.000Z,XFPZH,2G9J9,SC,KYM 374,LKTXB,2020-06-28T09:25:47.000Z
KYN5O,3.6,2020-06-28T08:03:48.000Z,2020-06-28T08:18:52.000Z,RPFWJ,YJH1X,CA,5352 PQ,XRVL3,2020-06-28T10:10:19.000Z
3XR2M,108.55,2020-06-28T08:07:55.000Z,2020-06-28T13:07:46.000Z,JWPO7,MX4YW,CA,6OK4618,BIBX4,2020-06-28T17:29:10.000Z
FZ9D0,14.14,2020-06-28T08:09:27.000Z,2020-06-28T12:24:53.000Z,7AWU1,XQ4LX,CA,6-2148Q,FW8ZT,2020-06-28T12:26:34.000Z
2E4AZ,258.26,2020-06-28T09:26:45.000Z,2020-06-28T11:59:17.000Z,0XE3F,8O0WG,CA,12-M590,14VAS,2020-06-28T12:39:31.000Z
LJA4D,2.97,2020-06-28T10:05:15.000Z,2020-06-28T15:33:24.000Z,1DWLQ,Y2A63,CA,917 CDE,Q1LI3,2020-06-28T17:51:40.000Z
RA0OQ,9.45,2020-06-28T10:06:11.000Z,,TQ4BF,NTJ7C,CA,HL 32545,34KK0,2020-06-28T10:59:23.000Z
06NQH,17.65,2020-06-28T10:39:49.000Z,,PRXA6,RBHAX,LA,7Z 25620,ZDSRP,2020-06-28T14:42:52.000Z
YSK96,31.52,2020-06-28T10:47:17.000Z,,4L1F3,BXCKT,CA,ND 0026,FNET8,2020-06-28T17:52:43.000Z
S0VI2,41.1,2020-06-28T11:05:54.000Z,,09N1C,N5LM5,CA,UQG-4482,DSKWY,2020-06-28T13:50:56.000Z
31XZN,4.95,2020-06-28T11:28:28.000Z,,VN2DH,QJLGQ,CA,Z70-MSK,HXUP6,2020-06-28T13:21:03.000Z
YTT74,108.9,2020-06-28T11:50:58.000Z,,KI00O,PY1D7,CA,IOV 4136,2IMPZ,2020-06-28T20:23:03.000Z
0DJLT,76.56,2020-06-28T12:09:54.000Z,2020-06-28T12:30:10.000Z,9ZT0Z,D6WUG,CA,679-EPO,4FJF2,2020-06-28T15:21:17.000Z
6H17U,73.22,2020-06-28T13:48:32.000Z,,25KJS,JXM68,CA,GKX 479,WCD8M,2020-06-28T23:58:14.000Z
EEA7J,5.61,2020-06-28T14:00:33.000Z,2020-06-28T17:18:53.000Z,D6OVJ,7RVJN,OR,4RD G13,ZLYE6,2020-06-28T21:45:18.000Z
DHQPO,20.38,2020-06-28T14:06:10.000Z,2020-06-28T18:38:55.000Z,UN7D2,UAS84,MN,HGO-311,X52OV,2020-06-28T22:22:42.000Z
71SL4,73.89,2020-06-28T14:50:14.000Z,2020-06-28T20:05:26.000Z,XLXRN,RGA2G,VT,7R 4595J,QZJPF,2020-06-28T23:57:30.000Z
OBEIY,17.2,2020-06-28T14:55:04.000Z,,D705F,IB3BY,CA,877-VUK,7LKQH,2020-06-29T01:03:27.000Z
AXEH7,8.02,2020-06-28T15:04:00.000Z,,7P90B,P7GNB,CA,N92 0DV,TUO27,2020-06-28T23:08:57.000Z
EH3I7,29.19,2020-06-28T15:29:36.000Z,2020-06-28T17:49:46.000Z,7KGB4,IMF2R,CA,9D511,JEIY9,2020-06-28T19:50:45.000Z
LFXLL,108.9,2020-06-28T15:40:49.000Z,,ENA2S,18CPE,PA,7-L0169,CD9S9,2020-06-29T01:22:56.000Z
FQU87,7.52,2020-06-28T16:06:30.000Z,2020-06-28T18:02:09.000Z,7KIEI,KIBGR,CA,739P,IDRWE,2020-06-28T20:58:39.000Z
W6T5C,8.38,2020-06-28T16:51:30.000Z,,GXWB8,SWQQY,CA,34-A214,HT30U,2020-06-29T00:47:49.000Z
9M174,2.97,2020-06-28T17:05:36.000Z,2020-06-28T22:39:36.000Z,9KTIK,N19D8,CA,MMR 178,FFAZF,2020-06-29T01:14:09.000Z
USDFQ,4.58,2020-06-28T17:25:53.000Z,,WSBWH,6RXFG,IN,FF3 4621,VHNP8,2020-06-28T19:14:05.000Z
NGHW5,61.8,2020-06-28T17:34:33.000Z,,920AI,KS373,CA,7RCV010,EFZC1,2020-06-28T22:55:23.000Z
P19A7,14.8,2020-06-28T17:43:08.000Z,,HXAOZ,Z6X8K,CA,724 FI3,A4BUV,2020-06-29T04:25:33.000Z
QSHTW,67.9,2020-06-28T17:43:46.000Z,2020-06-28T21:43:21.000Z,0GU8D,EIGF6,CA,46D Q95,I374Z,2020-06-29T03:24:37.000Z
B0FCS,33.74,2020-06-28T19:02:44.000Z,2020-06-28T23:02:20.000Z,3AW1V,GUSJG,VA,MDU4378,JR3IY,2020-06-28T23:32:00.000Z
NMJMZ,487.33,2020-06-28T19:11:05.000Z,,FI4GH,3E6EG,CA,Y07 5JS,CRBII,2020-06-28T20:56:40.000Z
NVML7,69.35,2020-06-28T19:23:33.000Z,,A0MW9,ZHL7U,NM,558 NWC,YP8DM,2020-06-29T01:38:23.000Z
88LZW,10.44,2020-06-28T19:49:52.000Z,,32MN7,C3IED,CT,KHY-245,K6RVF,2020-06-29T02:03:44.000Z
R88A0,102.53,2020-06-28T20:16:47.000Z,2020-06-28T22:44:26.000Z,4PUZ7,TYKGO,AR,321-NWX,S21WE,2020-06-29T02:23:42.000Z
V0QBC,24.45,2020-06-28T21:27:53.000Z,,FVHJP,8LQGN,NY,727 AXB,TDP0A,2020-06-29T00:52:30.000Z
FMKL7,68.29,2020-06-28T21:42:44.000Z,,XZWSR,96DLQ,MI,LXY 297,MY9U5,2020-06-29T07:08:55.000Z
Y1VAZ,61.57,2020-06-28T22:22:52.000Z,,0EZIL,JZ15D,CA,QB-5279,ABRPL,2020-06-29T00:09:33.000Z
Y4K11,4.09,2020-06-28T22:27:15.000Z,,6XCXS,WZNB4,CO,CEP-7400,WJ3DD,2020-06-29T00:09:42.000Z
WHH87,6.67,2020-06-28T22:48:47.000Z,,DHT4W,BZTG2,CA,2-G2863,IYJG5,2020-06-29T06:05:04.000Z
1PM41,237.85,2020-06-28T23:13:43.000Z,,YYWES,PO8AI,CA,937 7ZC,2YRRD,2020-06-29T07:36:51.000Z
WJMX3,11.41,2020-06-28T23:43:42.000Z,2020-06-28T23:55:46.000Z,68UOL,QJLGQ,CA,HDV 947,HXUP6,2020-06-29T00:49:43.000Z
40I2S,10.8,2020-06-28T23:48:16.000Z,2020-06-29T02:37:18.000Z,1HV2J,PJ84C,CA,OK 3990,17KE2,2020-06-29T04:39:14.000Z
UESV3,3.66,2020-06-29T00:14:45.000Z,2020-06-29T01:51:23.000Z,BQDW4,O1SC4,MI,ZRC1387,XUMD8,2020-06-29T03:31:38.000Z
YIPYU,37.62,2020-06-29T00:36:05.000Z,,8I2TB,V7XH3,MN,9613,WEUEN,2020-06-29T08:35:02.000Z
